Date,Service,Departure station,Arrival station,Average journey time,Number of scheduled trains,Number of cancelled trains,Number of trains delayed at departure,Average delay of late trains at departure,Average delay of all trains at departure,Number of trains delayed at arrival,Average delay of late trains at arrival,Average delay of all trains at arrival,Number of trains delayed > 15min,Average delay of trains > 15min (if competing with flights),Number of trains delayed > 30min,Number of trains delayed > 60min,Pct delay due to external causes,Pct delay due to infrastructure,Pct delay due to traffic management,Pct delay due to rolling stock,Pct delay due to station management and equipment reuse,"Pct delay due to passenger handling (crowding, disabled persons, connections)",Pct of delay train
2019-09-01,International,BARCELONA,PARIS LYON,335.0,60.0,0.0,29.0,4.326436782,1.253333333,12.0,42.58888889,10.78694444,12.0,70.95925926,12.0,5.0,16.66666667,83.33333333,0.0,0.0,0.0,0.0,48.333333333333336
2019-09-01,International,PARIS EST,FRANCFORT,215.0,170.0,5.0,106.0,4.679874214,2.909393939,24.0,41.87083333,9.876464646,22.0,45.08333333,12.0,7.0,18.18181818,9.090909091,22.72727273,36.36363636,4.545454545,9.090909091,64.24242424242425
2019-09-01,National,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,80.0,198.0,1.0,57.0,4.104385965,0.804737733,16.0,15.41145833,0.808037225,7.0,23.92857143,2.0,0.0,18.75,18.75,12.5,37.5,6.25,6.25,28.934010152284262
2019-09-01,National,PARIS LYON,NICE VILLE,355.0,196.0,4.0,48.0,7.638541667,1.461371528,365.28344208809136,45.18402778,8.398871528,24.0,45.18402778,14.0,5.0,20.83333333,45.83333333,16.66666667,12.5,72.0439601026586,0.0,25.0
2019-09-01,National,PARIS EST,METZ,85.0,316.0,3.0,243.0,7.243004115,5.578168264,36.0,23.56851852,2.323908413,17.0,40.02058824,9.0,2.0,26.47058824,23.52941176,20.58823529,23.52941176,2.941176471,2.941176471,77.63578274760383
2019-08-01,National,GRENOBLE,PARIS LYON,183.0,141.0,0.0,33.0,245.0813131,57.35945626,9.0,29.41666667,58.47323134889636,9.0,29.41666667,2.0,1.0,44.44444444,11.11111111,33.33333333,0.0,11.11111111,0.0,23.404255319148938
2019-08-01,National,QUIMPER,PARIS MONTPARNASSE,229.0,229.0,6.0,134.0,63.09614428,37.91427504,9.0,36.3537037,2.995440957,9.0,36.3537037,3.0,1.0,11.11111111,33.33333333,11.11111111,33.33333333,0.0,11.11111111,60.0896860986547
2019-08-01,National,TOURS,PARIS MONTPARNASSE,265.0,194.0,0.0,86.0,8.18875969,3.323109966,22.0,37.9530303,5.781701031,22.0,37.9530303,8.0,3.0,36.36363636,22.72727273,13.63636364,22.72727273,0.0,4.545454545,44.329896907216494
2019-08-01,National,MARNE LA VALLEE,LYON PART DIEU,111.0,295.0,8.0,276.0,5.004649758,4.810278746,31.0,21.8811828,3.504703833,20.0,27.15333333,4.0,1.0,35.48387097,12.90322581,22.58064516,16.12903226,9.677419355,3.225806452,96.16724738675958
2019-08-01,National,MARSEILLE ST CHARLES,PARIS LYON,204.0,450.0,0.0,193.0,118.28872062060988,2.908814815,66.0,39.62979798,6.600222222,66.0,39.62979798,26.0,13.0,32.30769231,21.53846154,23.07692308,15.38461538,4.615384615,3.076923077,42.888888888888886
2019-08-01,International,PARIS LYON,ZURICH,239.0,145.0,0.0,53.0,6.912578616,2.256365741,20.0,36.6325,7.32908046,20.0,36.6325,8.0,1.0,5.263157895,21.05263158,26.31578947,36.84210526,5.263157895,5.263157895,36.55172413793103
2019-08-01,National,PARIS LYON,NIMES,176.0,346.0,0.0,125.0,9.5512,3.078371869,51.0,31.27254902,5.666522158,38.0,37.98421053,18.0,7.0,9.803921569,7.843137255,21.56862745,50.98039216,7.843137255,1.960784314,36.127167630057805
2019-08-01,National,DIJON VILLE,PARIS LYON,98.0,400.0,5.0,321.0,4.73317757,3.814978903,32.0,41.07135417,2.443544304,22.0,53.66212121,14.0,7.0,31.25,15.625,28.125,18.75,6.25,0.0,81.26582278481013
2019-08-01,National,TOULON,PARIS LYON,248.0,312.0,0.0,267.0,8.068102372,6.863621795,62.0,345.3266769288485,58.47323134889636,62.0,40.9938172,29.0,12.0,27.86885246,42.62295082,19.67213115,8.196721311,72.0439601026586,1.639344262,85.57692307692307
2019-08-01,National,PARIS MONTPARNASSE,ST MALO,162.0,115.0,0.0,77.0,6.167748918,3.886086957,5.0,22.76333333,1.122608696,3.0,29.40555556,1.0,0.0,60.0,20.0,0.0,20.0,0.0,0.0,66.95652173913044
2019-07-01,National,LAVAL,PARIS NORD,90.0,219.0,0.0,137.0,3.150121655,1.865144597,365.28344208809136,25.7617284,58.47323134889636,13.0,50.99583333,6.0,2.0,15.78947368,10.52631579,42.10526316,26.31578947,0.0,5.263157895,62.55707762557078
2019-07-01,International,PARIS LYON,ZURICH,236.0,151.0,0.0,59.0,4.700564972,1.574282561,25.0,33.43933333,7.627483444,23.0,35.33913043,10.0,2.0,12.5,16.66666667,41.66666667,20.83333333,8.333333333,0.0,39.0728476821192
2019-07-01,National,ANGOULEME,PARIS MONTPARNASSE,131.0,247.0,0.0,191.0,3.576352531,2.678272605,41.0,22.92479675,5.233333333,21.0,32.96587302,7.0,2.0,25.0,15.0,27.5,12.5,2.5,75.91572970554272,77.32793522267207
2019-07-01,National,PARIS MONTPARNASSE,TOURS,79.0,161.0,4.0,122.0,13.78101093,10.59087049,33.0,11.76161616,3.461252654,6.0,26.96944444,2.0,0.0,16.0,8.0,60.0,4.0,8.0,4.0,77.70700636942675
2019-07-01,National,MARNE LA VALLEE,MARSEILLE ST CHARLES,217.0,268.0,0.0,238.0,10.39166667,9.198072139,365.28344208809136,50.36136364,14.9960199,66.0,50.36136364,34.0,22.0,24.61538462,15.38461538,15.38461538,24.61538462,10.76923077,9.230769231,88.80597014925374
2019-07-01,National,MONTPELLIER,LYON PART DIEU,112.0,284.0,66.0,199.0,5.65921273,5.15206422,28.0,44.51369048,8.041055046,22.0,53.10606061,13.0,6.0,25.0,39.28571429,25.0,10.71428571,0.0,0.0,91.28440366972477
2019-07-01,National,NANTES,STRASBOURG,303.0,60.0,0.0,31.0,36.18924731,18.57805556,6.0,37.76944444,5.422222222,6.0,37.76944444,2.0,1.0,16.66666667,16.66666667,33.33333333,16.66666667,16.66666667,75.91572970554272,51.66666666666667
2019-07-01,International,LAUSANNE,PARIS LYON,192.0,146.0,0.0,114.0,3.232309942,0.823515982,15.0,30.94230769,3.363127854,15.0,33.85833333,6.0,1.0,0.0,38.46153846,38.46153846,15.38461538,0.0,7.692307692,78.08219178082192
2019-06-01,International,FRANCFORT,PARIS EST,227.0,162.0,5.0,115.0,4.096521739,2.817834395,25.0,33.31666667,7.867409766,25.0,33.50705128,10.0,2.0,20.0,0.0,28.0,28.0,20.0,4.0,73.24840764331209
2019-06-01,National,VALENCE ALIXAN TGV,PARIS LYON,133.0,308.0,0.0,269.0,9.916914498,8.628517316,61.0,53.08934426,9.847727273,52.0,60.03237179,28.0,15.0,24.59016393,31.14754098,22.95081967,13.1147541,6.557377049,1.639344262,87.33766233766234
2019-06-01,National,PARIS MONTPARNASSE,NANTES,156.0,239.0,5.0,172.0,14.86172481,10.75897436,52.0,32.27884615,8.429487179,37.0,40.06756757,20.0,6.0,21.56862745,13.7254902,13.7254902,31.37254902,72.0439601026586,13.7254902,73.50427350427351
2019-06-01,National,PARIS LYON,AIX EN PROVENCE TGV,184.0,399.0,0.0,120.0,9.466805556,2.489598997,41.0,39.52642276,5.368253968,41.0,39.52642276,20.0,7.0,26.82926829,36.58536585,14.63414634,14.63414634,7.317073171,0.0,30.075187969924812
2019-06-01,International,PARIS LYON,GENEVE,171.0,197.0,0.0,63.0,10.62169312,3.086040609,35.0,35.56714286,8.235617597,27.0,42.47283951,10.0,5.0,20.0,34.28571429,28.57142857,5.714285714,8.571428571,2.857142857,31.979695431472084
2019-06-01,National,PARIS LYON,MULHOUSE VILLE,168.0,300.0,0.0,93.0,9.89874552,2.798333333,365.28344208809136,37.23550725,6.372833333,34.0,45.99558824,19.0,7.0,23.91304348,17.39130435,26.08695652,30.43478261,2.173913043,0.0,31.0
2019-06-01,National,POITIERS,PARIS MONTPARNASSE,99.0,423.0,0.0,263.0,18.24695817,30.62165761769024,127.0,36.14553806,11.71599685,68.0,59.05906863,33.0,15.0,18.34862385,47.70642202,18.34862385,8.256880734,0.917431193,6.422018349,62.174940898345156
2019-06-01,National,METZ,PARIS EST,86.0,305.0,0.0,234.0,4.65997151,3.53557377,68.0,23.43970588,6.161693989,27.0,45.8845679,15.0,4.0,18.51851852,16.66666667,44.44444444,14.81481481,1.851851852,3.703703704,76.72131147540983
2019-06-01,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.0,117.0,7.0,50.0,153.9116667,69.58878788,18.0,28.83425926,5.622727273,12.0,36.95,4.0,2.0,16.66666667,33.33333333,22.22222222,16.66666667,5.555555556,5.555555556,45.45454545454545
2019-05-01,National,PARIS LYON,ANNECY,225.0,146.0,0.0,48.0,4.575347222,1.161986301,15.0,41.66666667,6.054794521,15.0,41.66666667,9.0,2.0,20.0,26.66666667,33.33333333,20.0,0.0,75.91572970554272,32.87671232876712
2019-05-01,National,PARIS MONTPARNASSE,LE MANS,55.0,464.0,0.0,331.0,6.914652568,4.78983477,46.0,13.81304348,2.013074713,12.0,31.46527778,3.0,2.0,15.0,45.0,27.5,10.0,0.0,2.5,71.33620689655173
2019-05-01,National,BESANCON FRANCHE COMTE TGV,PARIS LYON,131.0,195.0,0.0,136.0,2.139460784,1.322136752,8.0,28.69166667,0.544444444,7.0,30.66904762,3.0,0.0,12.5,50.0,0.0,0.0,25.0,12.5,69.74358974358974
2019-05-01,National,PARIS LYON,MULHOUSE VILLE,168.0,308.0,0.0,87.0,2.244636015,0.33030303,21.0,22.7952381,2.3254329,13.0,29.34487179,6.0,0.0,19.04761905,33.33333333,23.80952381,23.80952381,0.0,0.0,28.246753246753247
2019-05-01,National,MARSEILLE ST CHARLES,PARIS LYON,199.0,546.0,36.0,176.0,6.848674242,2.010686275,44.0,56.1125,5.126405229,44.0,56.1125,27.0,15.0,31.81818182,31.81818182,15.90909091,13.63636364,4.545454545,2.272727273,34.509803921568626
2019-05-01,National,AIX EN PROVENCE TGV,PARIS LYON,184.0,432.0,36.0,358.0,4.165782123,3.727483165,32.0,62.80260417,5.241835017,32.0,346.4742866898222,21.0,12.0,50.0,21.875,21.875,3.125,0.0,3.125,90.40404040404042
2019-04-01,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61.0,411.0,1.0,144.0,5.329398148,2.012439024,66.0,15.30050505,3.150772358,20.0,3.150772358,8.0,0.0,12.76595745,19.14893617,27.65957447,25.53191489,4.255319149,10.63829787,35.12195121951219
2019-04-01,National,AVIGNON TGV,PARIS LYON,165.0,379.0,3.0,153.0,7.821132898,3.119060284,39.0,29.76581197,3.246320922,23.0,3.246320922,10.0,6.0,21.62162162,24.32432432,27.02702703,18.91891892,2.702702703,5.405405405,40.691489361702125
2019-04-01,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,169.0,108.0,1.0,14.0,270.4380952,35.1864486,6.0,37.88333333,3.298753894,4.0,3.298753894,3.0,1.0,16.66666667,33.33333333,0.0,33.33333333,72.0439601026586,0.0,13.084112149532709
2019-04-01,National,MARSEILLE ST CHARLES,PARIS LYON,199.0,466.0,3.0,84.0,12.11805556,1.947732181,34.0,345.3266769288485,3.241648668,34.0,3.241648668,16.0,8.0,23.33333333,23.33333333,20.0,23.33333333,6.666666667,3.333333333,18.142548596112313
2019-04-01,National,ARRAS,PARIS NORD,50.0,309.0,2.0,114.0,37.27105263,13.98664495,72.0,20.50231481,5.506623236,26.0,5.506623236,12.0,4.0,15.625,25.0,42.1875,6.25,72.0439601026586,3.125,37.13355048859935
2019-04-01,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,142.0,812.0,2.0,133.0,7.276315789,1.019465021,64.0,26.65651042,3.150164609,48.0,3.150164609,20.0,2.0,21.56862745,31.37254902,15.68627451,19.60784314,5.882352941,5.882352941,16.419753086419753
2019-04-01,International,PARIS LYON,GENEVE,179.0,187.0,1.0,20.0,10.0425,0.786290323,11.0,20.37424242,2.703315412,5.0,2.703315412,2.0,0.0,10.0,0.0,50.0,20.0,20.0,75.91572970554272,10.75268817204301
2019-04-01,National,LILLE,PARIS NORD,63.0,569.0,13.0,156.0,5.993803419,30.62165761769024,74.0,345.3266769288485,2.699730216,27.0,2.699730216,10.0,3.0,10.16949153,27.11864407,22.03389831,25.42372881,72.0439601026586,6.779661017,28.05755395683453
2019-04-01,National,PERPIGNAN,PARIS LYON,304.0,145.0,0.0,25.0,5.458,1.094712644,10.0,37.28666667,1.177586207,10.0,346.4742866898222,4.0,1.0,55.55555556,11.11111111,22.22222222,11.11111111,0.0,0.0,17.24137931034483
2019-04-01,National,PARIS LYON,VALENCE ALIXAN TGV,131.0,272.0,0.0,27.0,12.87098765,0.952757353,23.0,23.77898551,2.524877451,16.0,2.524877451,6.0,1.0,9.523809524,9.523809524,28.57142857,38.0952381,14.28571429,0.0,9.926470588235293
2019-04-01,International,PARIS EST,FRANCFORT,213.0,165.0,5.0,23.0,118.28872062060988,1.404270833,20.0,47.405,8.738541667,20.0,8.738541667,10.0,3.0,0.0,43.75,43.75,6.25,0.0,6.25,14.374999999999998
2019-04-01,National,PARIS MONTPARNASSE,QUIMPER,221.0,240.0,0.0,108.0,6.750154321,2.949722222,12.0,43.04166667,2.81875,12.0,2.81875,5.0,2.0,18.18181818,27.27272727,9.090909091,18.18181818,18.18181818,9.090909091,45.0
2019-04-01,National,LILLE,MARSEILLE ST CHARLES,299.0,189.0,0.0,54.0,9.124691358,2.478042328,18.0,39.7962963,5.162257496,18.0,5.162257496,9.0,3.0,23.52941176,17.64705882,17.64705882,23.52941176,17.64705882,0.0,28.57142857142857
2019-04-01,National,PARIS EST,STRASBOURG,115.0,529.0,11.0,103.0,11.13462783,2.240250965,34.0,37.47254902,2.586808237,28.0,2.586808237,13.0,4.0,15.625,28.125,21.875,28.125,3.125,3.125,19.884169884169882
2019-03-01,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,164.0,222.0,2.0,8.0,7.25,0.263636364,23.0,35.89057971,5.671893939,16.0,5.671893939,8.0,3.0,27.27272727,22.72727273,4.545454545,45.45454545,0.0,0.0,3.6363636363636362
2019-03-01,International,ZURICH,PARIS LYON,245.0,114.0,0.0,47.0,1.654609929,1.141520468,5.0,38.98333333,-0.601023392,5.0,346.4742866898222,2.0,1.0,60.0,40.0,0.0,0.0,0.0,0.0,41.228070175438596
2019-03-01,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,169.0,225.0,2.0,23.0,14.65217391,1.197982063,20.0,45.75,4.457399103,15.0,346.4742866898222,7.0,3.0,25.0,20.0,15.0,20.0,5.0,15.0,10.31390134529148
2019-03-01,National,LE MANS,PARIS MONTPARNASSE,60.0,424.0,6.0,244.0,7.29760929,4.384688995,365.28344208809136,24.39329268,4.989553429,39.0,4.989553429,22.0,9.0,32.20338983,23.72881356,16.94915254,20.33898305,1.694915254,5.084745763,58.3732057416268
2019-03-01,National,LYON PART DIEU,MARNE LA VALLEE,109.0,255.0,0.0,149.0,9.210738255,5.457843137,41.0,30.86747967,5.293660131,30.0,5.293660131,9.0,5.0,21.05263158,21.05263158,26.31578947,15.78947368,10.52631579,5.263157895,58.43137254901961
2019-03-01,National,PARIS EST,REIMS,46.0,215.0,2.0,29.0,17.68563218,2.183176839,25.0,26.50866667,3.510093897,12.0,3.510093897,6.0,4.0,9.090909091,27.27272727,13.63636364,27.27272727,18.18181818,4.545454545,13.615023474178404
2019-03-01,National,NANCY,PARIS EST,96.0,316.0,7.0,71.0,10.97511737,2.491747573,21.0,64.08333333,3.358144552,17.0,3.358144552,12.0,7.0,5.263157895,36.84210526,26.31578947,26.31578947,5.263157895,0.0,22.97734627831715
2019-03-01,National,METZ,PARIS EST,85.0,299.0,2.0,144.0,8.573842593,4.20701459,58.0,25.48534483,5.211111111,22.0,5.211111111,10.0,5.0,14.81481481,22.22222222,50.0,7.407407407,3.703703704,1.851851852,48.484848484848484
2019-03-01,National,LILLE,MARSEILLE ST CHARLES,301.0,202.0,1.0,59.0,9.576553672,2.643283582,24.0,44.35972222,7.780762852,24.0,7.780762852,10.0,4.0,25.0,12.5,33.33333333,20.83333333,8.333333333,0.0,29.35323383084577
2019-03-01,National,PARIS LYON,MULHOUSE VILLE,169.0,287.0,0.0,23.0,9.633333333,0.424390244,23.0,27.49492754,3.186004646,15.0,3.186004646,6.0,2.0,4.347826087,26.08695652,30.43478261,30.43478261,0.0,8.695652174,8.013937282229964
2019-03-01,National,NIMES,PARIS LYON,176.0,310.0,1.0,168.0,8.765178571,4.864239482,36.0,48.60787037,4.963592233,31.0,4.963592233,12.0,11.0,22.22222222,25.0,30.55555556,13.88888889,8.333333333,0.0,54.36893203883495
2019-03-01,National,LYON PART DIEU,RENNES,237.0,95.0,3.0,56.0,7.681845238,4.75,11.0,24.09848485,5.159057971,11.0,5.159057971,3.0,0.0,9.090909091,18.18181818,27.27272727,27.27272727,18.18181818,0.0,60.86956521739131
2019-02-01,National,PARIS MONTPARNASSE,QUIMPER,221.0,240.0,1.0,21.0,7.948412698,30.62165761769024,16.0,50.0625,3.682008368,16.0,3.682008368,10.0,4.0,50.0,12.5,18.75,12.5,0.0,75.91572970554272,8.786610878661087
2019-02-01,National,MACON LOCHE,PARIS LYON,99.0,185.0,1.0,113.0,12.95280236,7.943115942,32.0,53.91979167,9.83423913,24.0,9.83423913,9.0,6.0,23.33333333,33.33333333,26.66666667,10.0,0.0,6.666666667,61.41304347826087
2019-02-01,National,MARSEILLE ST CHARLES,PARIS LYON,202.0,452.0,6.0,145.0,14.89183908,4.714200299,49.0,70.21462585,8.227653214,49.0,346.4742866898222,28.0,14.0,16.32653061,42.85714286,10.20408163,16.32653061,12.24489796,2.040816327,32.511210762331835
2019-02-01,National,MULHOUSE VILLE,PARIS LYON,170.0,288.0,3.0,133.0,5.314536341,2.539883041,25.0,54.84666667,3.941461988,21.0,3.941461988,14.0,12.0,9.090909091,68.18181818,13.63636364,9.090909091,0.0,0.0,46.666666666666664
2019-02-01,International,MARSEILLE ST CHARLES,MADRID,464.0,28.0,0.0,10.0,2.031666667,0.916666667,1.0,37.0,-1.571428571,1.0,-1.571428571,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,35.714285714285715
2019-02-01,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,146.0,741.0,8.0,66.0,11.31237374,0.676034561,54.0,23.62191358,1.168008186,36.0,1.168008186,11.0,3.0,22.64150943,18.86792453,35.8490566,18.86792453,3.773584906,0.0,9.004092769440655
2019-02-01,International,ITALIE,PARIS LYON,436.0,87.0,2.0,75.0,5.92,5.264705882,26.0,345.3266769288485,16.20313725,26.0,16.20313725,7.0,5.0,20.0,16.0,44.0,8.0,8.0,4.0,88.23529411764706
2019-02-01,National,LYON PART DIEU,MARNE LA VALLEE,109.0,231.0,5.0,130.0,11.85512821,6.869764012,31.0,67.79086022,9.74159292,28.0,346.4742866898222,13.0,8.0,13.33333333,33.33333333,33.33333333,13.33333333,3.333333333,3.333333333,57.52212389380531
2019-02-01,National,BORDEAUX ST JEAN,TOURCOING,302.0,28.0,0.0,6.0,2.3,0.54702381,1.0,16.0,0.964285714,1.0,0.964285714,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,21.428571428571427
2019-02-01,National,PARIS MONTPARNASSE,NANTES,127.0,490.0,1.0,37.0,7.904504505,0.26400818,51.0,26.78464052,4.083708248,37.0,4.083708248,13.0,4.0,20.40816327,32.65306122,38.7755102,8.163265306,0.0,0.0,7.566462167689162
2019-02-01,National,PARIS NORD,DOUAI,73.0,186.0,1.0,43.0,14.64728682,3.174864865,31.0,29.80053763,4.07963964,18.0,4.07963964,10.0,6.0,16.12903226,19.35483871,12.90322581,41.93548387,9.677419355,0.0,23.243243243243246
2019-02-01,National,DOUAI,PARIS NORD,77.0,190.0,3.0,34.0,7.32254902,1.436898396,51.0,12.77581699,4.329411765,9.0,4.329411765,4.0,0.0,17.07317073,21.95121951,48.7804878,9.756097561,2.43902439,0.0,18.181818181818183
2019-02-01,National,PARIS MONTPARNASSE,BREST,221.0,253.0,1.0,19.0,10.59122807,0.343584656,11.0,41.04545455,2.623015873,11.0,2.623015873,7.0,1.0,36.36363636,9.090909091,9.090909091,45.45454545,0.0,0.0,7.5396825396825395
2019-02-01,National,PARIS MONTPARNASSE,LAVAL,83.0,225.0,1.0,29.0,8.138505747,0.684821429,25.0,345.3266769288485,2.787053571,6.0,2.787053571,4.0,1.0,25.0,20.0,40.0,10.0,5.0,0.0,12.946428571428573
2019-01-01,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,146.0,819.0,29.0,106.0,16.14638365,1.839831224,65.0,42.11435897,2.950611814,53.0,2.950611814,31.0,17.0,47.69230769,15.38461538,18.46153846,16.92307692,0.0,1.538461538,13.41772151898734
2019-01-01,National,PARIS MONTPARNASSE,LE MANS,57.0,470.0,2.0,60.0,25.04305556,2.958084046,365.28344208809136,34.68935185,4.65042735,36.0,4.65042735,27.0,17.0,30.64516129,22.58064516,29.03225806,16.12903226,1.612903226,0.0,12.82051282051282
2019-01-01,National,METZ,PARIS EST,85.0,308.0,9.0,131.0,10.25330789,4.529710145,102.0,21.93905229,7.920401338,54.0,7.920401338,16.0,3.0,43.29896907,11.34020619,34.02061856,8.24742268,3.092783505,0.0,43.812709030100336
2019-01-01,National,PARIS NORD,ARRAS,51.0,302.0,10.0,50.0,10.68433333,1.632705479,43.0,19.01627907,2.846004566,17.0,2.846004566,8.0,2.0,57.14285714,7.142857143,11.9047619,7.142857143,72.0439601026586,0.0,17.123287671232877
2019-01-01,National,PARIS LYON,ANNECY,223.0,168.0,0.0,22.0,11.21818182,1.141865079,20.0,29.85,6.479166667,20.0,6.479166667,9.0,0.0,30.0,5.0,35.0,20.0,10.0,0.0,13.095238095238097
2019-01-01,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,130.0,200.0,0.0,15.0,14.37444444,0.778166667,21.0,24.52777778,3.26075,17.0,3.26075,5.0,0.0,38.0952381,14.28571429,14.28571429,23.80952381,4.761904762,4.761904762,7.5
2019-01-01,National,PARIS LYON,MONTPELLIER,210.0,243.0,1.0,46.0,14.57210145,2.440495868,34.0,33.62254902,4.568870523,34.0,346.4742866898222,15.0,2.0,39.39393939,12.12121212,6.060606061,33.33333333,9.090909091,0.0,19.00826446280992
2019-01-01,National,PARIS LYON,NICE VILLE,356.0,185.0,4.0,35.0,14.65761905,30.62165761769024,22.0,48.23106061,7.898802947,22.0,7.898802947,15.0,6.0,47.61904762,9.523809524,4.761904762,28.57142857,4.761904762,4.761904762,19.337016574585636
2019-01-01,National,LYON PART DIEU,MONTPELLIER,115.0,202.0,10.0,76.0,13.59736842,5.439670139,33.0,38.49848485,6.085329861,25.0,6.085329861,15.0,7.0,45.45454545,21.21212121,3.03030303,18.18181818,9.090909091,3.03030303,39.58333333333333
2019-01-01,National,PARIS LYON,BELLEGARDE (AIN),162.0,239.0,0.0,42.0,12.03214286,1.833682008,47.0,26.13156028,6.943793584,31.0,346.4742866898222,13.0,3.0,31.91489362,12.76595745,27.65957447,21.27659574,6.382978723,0.0,17.573221757322173
2019-01-01,National,NANCY,PARIS EST,96.0,311.0,1.0,81.0,6.643004115,1.727903226,64.0,18.65416667,3.341612903,34.0,3.341612903,6.0,1.0,64.40677966,13.55932203,13.55932203,5.084745763,0.0,3.389830508,26.129032258064516
2019-01-01,National,NANTES,STRASBOURG,303.0,44.0,0.0,20.0,2.4,1.104166667,4.0,41.14583333,5.013636364,4.0,5.013636364,4.0,0.0,25.0,25.0,50.0,0.0,0.0,0.0,45.45454545454545
2019-01-01,National,LYON PART DIEU,MARNE LA VALLEE,109.0,257.0,6.0,159.0,11.98815514,7.657237716,55.0,32.09909091,7.457702523,41.0,7.457702523,20.0,6.0,37.03703704,11.11111111,16.66666667,20.37037037,14.81481481,0.0,63.34661354581673
2019-01-01,International,PARIS LYON,GENEVE,192.0,208.0,0.0,35.0,10.8947619,1.555048077,26.0,33.51602564,6.030849359,26.0,6.030849359,11.0,3.0,46.15384615,15.38461538,11.53846154,23.07692308,3.846153846,0.0,16.826923076923077
2019-01-01,National,PARIS MONTPARNASSE,ST MALO,166.0,101.0,3.0,12.0,13.07361111,1.232482993,11.0,33.28636364,3.18707483,10.0,3.18707483,5.0,1.0,18.18181818,18.18181818,18.18181818,45.45454545,0.0,0.0,12.244897959183673
2019-01-01,National,RENNES,PARIS MONTPARNASSE,99.0,638.0,9.0,189.0,10.70388007,3.243852676,127.0,32.25629921,7.124059353,62.0,7.124059353,33.0,20.0,28.42105263,28.42105263,17.89473684,17.89473684,5.263157895,2.105263158,30.047694753577108
2019-01-01,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,94.0,450.0,1.0,172.0,10.19273256,4.072420193,70.0,42.58642857,7.049703044,37.0,7.049703044,25.0,12.0,30.35714286,33.92857143,19.64285714,14.28571429,0.0,1.785714286,38.30734966592428
2018-12-01,International,PARIS EST,FRANCFORT,222.0,45.0,0.0,11.0,27.23636364,6.55,10.0,49.025,14.53407407,10.0,14.53407407,7.0,2.0,0.0,66.66666667,16.66666667,16.66666667,0.0,0.0,24.444444444444443
2018-12-01,National,PARIS LYON,AVIGNON TGV,160.0,453.0,3.0,71.0,12.44507042,1.619296296,61.0,27.74535519,4.286518519,38.0,4.286518519,18.0,6.0,26.66666667,1.666666667,26.66666667,35.0,8.333333333,75.91572970554272,15.777777777777777
2018-12-01,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,129.0,187.0,1.0,23.0,12.04057971,1.212544803,15.0,24.49111111,2.975537634,14.0,2.975537634,5.0,0.0,21.42857143,0.0,35.71428571,42.85714286,0.0,0.0,12.365591397849462
2018-12-01,National,PARIS LYON,MARSEILLE ST CHARLES,200.0,510.0,5.0,82.0,11.4754065,1.505115512,47.0,34.35035461,2.291122112,47.0,2.291122112,19.0,7.0,40.42553191,19.14893617,10.63829787,23.40425532,6.382978723,0.0,16.237623762376238
2018-12-01,National,GRENOBLE,PARIS LYON,183.0,215.0,0.0,21.0,9.714285714,0.951162791,13.0,32.88846154,2.250077519,13.0,346.4742866898222,5.0,1.0,7.692307692,7.692307692,30.76923077,53.84615385,0.0,0.0,9.767441860465116
2018-12-01,National,PARIS LYON,PERPIGNAN,307.0,160.0,2.0,30.0,13.34444444,2.131751055,35.0,34.42952381,10.0771097,35.0,10.0771097,13.0,5.0,61.76470588,8.823529412,14.70588235,11.76470588,0.0,2.941176471,18.9873417721519
2018-12-01,National,PARIS VAUGIRARD,RENNES,122.0,8.0,0.0,3.0,58.19444444,21.36041667,2.0,108.3,30.28958333,2.0,30.28958333,2.0,1.0,0.0,50.0,0.0,0.0,50.0,0.0,37.5
2018-12-01,National,PARIS VAUGIRARD,NANTES,141.0,15.0,0.0,3.0,54.33333333,10.47555556,6.0,49.22777778,21.02888889,5.0,21.02888889,4.0,1.0,16.66666667,16.66666667,33.33333333,33.33333333,0.0,0.0,20.0
2018-12-01,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,92.0,412.0,0.0,61.0,7.556010929,0.79526699,68.0,20.16617647,4.38592233,31.0,4.38592233,7.0,3.0,26.92307692,17.30769231,40.38461538,9.615384615,5.769230769,0.0,14.805825242718445
2018-11-01,National,TOURCOING,MARSEILLE ST CHARLES,304.0,30.0,0.0,4.0,2.5,30.62165761769024,3.0,68.44444444,9.495555556,3.0,9.495555556,3.0,1.0,33.33333333,66.66666667,0.0,0.0,0.0,0.0,13.333333333333334
